game_id,home_team,away_team,home_score,away_score,true_percentage
2022_11_CIN_PIT,PIT,CIN,30,37,81
2022_11_CLE_BUF,BUF,CLE,31,23,74
2022_11_DAL_MIN,MIN,DAL,3,40,8
2022_11_DET_NYG,NYG,DET,18,31,58
2022_11_KC_LAC,LAC,KC,27,30,90
2022_11_LA_NO,NO,LA,27,20,74
2022_11_LV_DEN,DEN,LV,16,22,73
2022_11_NYJ_NE,NE,NYJ,10,3,30
2022_11_PHI_IND,IND,PHI,16,17,94
2022_11_SF_ARI,ARI,SF,10,38,26
2022_11_TEN_GB,GB,TEN,17,27,63
2022_11_WAS_HOU,HOU,WAS,10,23,43
2022_12_ATL_WAS,WAS,ATL,19,13,68
2022_12_BAL_JAX,JAX,BAL,28,27,96
2022_12_BUF_DET,DET,BUF,25,28,89
2022_12_CHI_NYJ,NYJ,CHI,31,10,32
2022_12_CIN_TEN,TEN,CIN,16,20,80
2022_12_DEN_CAR,CAR,DEN,23,10,43
2022_12_GB_PHI,PHI,GB,40,33,83
2022_12_HOU_MIA,MIA,HOU,30,15,50
2022_12_LA_KC,KC,LA,26,10,38
2022_12_LAC_ARI,ARI,LAC,24,25,96
2022_12_LV_SEA,SEA,LV,34,40,85
2022_12_NE_MIN,MIN,NE,33,26,79
2022_12_NO_SF,SF,NO,13,0,0
2022_12_NYG_DAL,DAL,NYG,28,20,71
2022_12_PIT_IND,IND,PIT,17,24,71
2022_12_TB_CLE,CLE,TB,23,17,74
2022_13_BUF_NE,NE,BUF,10,24,42
2022_13_CLE_HOU,HOU,CLE,14,27,52
2022_13_DEN_BAL,BAL,DEN,10,9,90
2022_13_GB_CHI,CHI,GB,19,28,68
2022_13_IND_DAL,DAL,IND,54,19,35
2022_13_JAX_DET,DET,JAX,40,14,35
2022_13_KC_CIN,CIN,KC,27,24,89
2022_13_LAC_LV,LV,LAC,27,20,74
2022_13_MIA_SF,SF,MIA,33,17,52
2022_13_NO_TB,TB,NO,17,16,94
2022_13_NYJ_MIN,MIN,NYJ,27,22,81
2022_13_PIT_ATL,ATL,PIT,16,19,84
2022_13_SEA_LA,LA,SEA,23,27,85
2022_13_TEN_PHI,PHI,TEN,35,10,29
2022_13_WAS_NYG,NYG,WAS,20,20,100
2022_14_BAL_PIT,PIT,BAL,14,16,88
2022_14_CAR_SEA,SEA,CAR,24,30,80
2022_14_CLE_CIN,CIN,CLE,23,10,43
2022_14_HOU_DAL,DAL,HOU,27,23,85
2022_14_JAX_TEN,TEN,JAX,22,36,61
2022_14_KC_DEN,DEN,KC,28,34,82
2022_14_LV_LA,LA,LV,17,16,94
2022_14_MIA_LAC,LAC,MIA,23,17,74
2022_14_MIN_DET,DET,MIN,34,23,68
2022_14_NE_ARI,ARI,NE,13,27,48
2022_14_NYJ_BUF,BUF,NYJ,20,12,60
2022_14_PHI_NYG,NYG,PHI,22,48,46
2022_14_TB_SF,SF,TB,35,7,20
2022_15_ARI_DEN,DEN,ARI,24,15,63
2022_15_ATL_NO,NO,ATL,21,18,86
2022_15_BAL_CLE,CLE,BAL,13,3,23
2022_15_CIN_TB,TB,CIN,23,34,68
2022_15_DAL_JAX,JAX,DAL,40,34,85
2022_15_DET_NYJ,NYJ,DET,17,20,85
2022_15_IND_MIN,MIN,IND,39,36,92
2022_15_KC_HOU,HOU,KC,24,30,80
2022_15_LA_GB,GB,LA,24,12,50
2022_15_MIA_BUF,BUF,MIA,32,29,91
2022_15_NE_LV,LV,NE,30,24,80
2022_15_NYG_WAS,WAS,NYG,12,20,60
2022_15_PHI_CHI,CHI,PHI,20,25,80
2022_15_PIT_CAR,CAR,PIT,16,24,67
2022_15_SF_SEA,SEA,SF,13,21,62
2022_15_TEN_LAC,LAC,TEN,17,14,82
2022_16_ATL_BAL,BAL,ATL,17,9,53
2022_16_BUF_CHI,CHI,BUF,13,35,37
2022_16_CIN_NE,NE,CIN,18,22,82
2022_16_DEN_LA,LA,DEN,51,14,27
2022_16_DET_CAR,CAR,DET,37,23,62
2022_16_GB_MIA,MIA,GB,20,26,77
2022_16_HOU_TEN,TEN,HOU,14,19,74
2022_16_JAX_NYJ,NYJ,JAX,3,19,16
2022_16_LAC_IND,IND,LAC,3,20,15
2022_16_LV_PIT,PIT,LV,13,10,77
2022_16_NO_CLE,CLE,NO,10,17,59
2022_16_NYG_MIN,MIN,NYG,27,24,89
2022_16_PHI_DAL,DAL,PHI,40,34,85
2022_16_SEA_KC,KC,SEA,24,10,42
2022_16_TB_ARI,ARI,TB,16,19,84
2022_16_WAS_SF,SF,WAS,37,20,54
2022_17_ARI_ATL,ATL,ARI,20,19,95
2022_17_CAR_TB,TB,CAR,30,24,80
2022_17_CHI_DET,DET,CHI,41,10,24
2022_17_CLE_WAS,WAS,CLE,10,24,42
2022_17_DAL_TEN,TEN,DAL,13,27,48
2022_17_DEN_KC,KC,DEN,27,24,89
2022_17_IND_NYG,NYG,IND,38,10,26
2022_17_JAX_HOU,HOU,JAX,3,31,10
2022_17_LA_LAC,LAC,LA,31,10,32
2022_17_MIA_NE,NE,MIA,23,21,91
2022_17_MIN_GB,GB,MIN,41,17,41
2022_17_NO_PHI,PHI,NO,10,20,50
2022_17_NYJ_SEA,SEA,NYJ,23,6,26
2022_17_PIT_BAL,BAL,PIT,13,16,81
2022_17_SF_LV,LV,SF,34,37,92
2022_18_ARI_SF,SF,ARI,38,13,34
2022_18_BAL_CIN,CIN,BAL,27,16,59
2022_18_CAR_NO,NO,CAR,7,10,70
2022_18_CLE_PIT,PIT,CLE,28,14,50
2022_18_DAL_WAS,WAS,DAL,26,6,23
2022_18_DET_GB,GB,DET,16,20,80
2022_18_HOU_IND,IND,HOU,31,32,97
2022_18_KC_LV,LV,KC,13,31,42
2022_18_LA_SEA,SEA,LA,19,16,84
2022_18_LAC_DEN,DEN,LAC,31,28,90
2022_18_MIN_CHI,CHI,MIN,13,29,45
2022_18_NE_BUF,BUF,NE,35,23,66
2022_18_NYG_PHI,PHI,NYG,22,16,73
2022_18_NYJ_MIA,MIA,NYJ,11,6,55
2022_18_TB_ATL,ATL,TB,30,17,57
2022_18_TEN_JAX,JAX,TEN,20,16,80
2022_19_BAL_CIN,CIN,BAL,24,17,71
2022_19_DAL_TB,TB,DAL,14,31,45
2022_19_LAC_JAX,JAX,LAC,31,30,97
2022_19_MIA_BUF,BUF,MIA,34,31,91
2022_19_NYG_MIN,MIN,NYG,24,31,77
2022_19_SEA_SF,SF,SEA,41,23,56
2022_20_CIN_BUF,BUF,CIN,10,27,37
2022_20_DAL_SF,SF,DAL,19,12,63
2022_20_JAX_KC,KC,JAX,27,20,74
2022_20_NYG_PHI,PHI,NYG,38,7,18
2022_21_CIN_KC,KC,CIN,23,20,87
2022_21_SF_PHI,PHI,SF,31,7,23
2022_22_KC_PHI,PHI,KC,35,38,92
2023_01_ARI_WAS,WAS,ARI,20,16,80
2023_01_BUF_NYJ,NYJ,BUF,22,16,73
2023_01_CAR_ATL,ATL,CAR,24,10,42
2023_01_CIN_CLE,CLE,CIN,24,3,13
2023_01_DAL_NYG,NYG,DAL,0,40,0
2023_01_DET_KC,KC,DET,20,21,95
2023_01_GB_CHI,CHI,GB,20,38,53
2023_01_HOU_BAL,BAL,HOU,25,9,36
2023_01_JAX_IND,IND,JAX,21,31,68
2023_01_LA_SEA,SEA,LA,13,30,43
2023_01_LV_DEN,DEN,LV,16,17,94
2023_01_MIA_LAC,LAC,MIA,34,36,94
2023_01_PHI_NE,NE,PHI,20,25,80
2023_01_SF_PIT,PIT,SF,7,30,23
2023_01_TB_MIN,MIN,TB,17,20,85
2023_01_TEN_NO,NO,TEN,16,15,94
2023_02_BAL_CIN,CIN,BAL,24,27,89
2023_02_CHI_TB,TB,CHI,27,17,63
2023_02_CLE_PIT,PIT,CLE,26,22,85
2023_02_GB_ATL,ATL,GB,25,24,96
2023_02_IND_HOU,HOU,IND,20,31,65
2023_02_KC_JAX,JAX,KC,9,17,53
2023_02_LAC_TEN,TEN,LAC,27,24,89
2023_02_LV_BUF,BUF,LV,38,10,26
2023_02_MIA_NE,NE,MIA,17,24,71
2023_02_MIN_PHI,PHI,MIN,34,28,82
2023_02_NO_CAR,CAR,NO,17,20,85
2023_02_NYG_ARI,ARI,NYG,28,31,90
2023_02_NYJ_DAL,DAL,NYJ,30,10,33
2023_02_SEA_DET,DET,SEA,31,37,84
2023_02_SF_LA,LA,SF,23,30,77
2023_02_WAS_DEN,DEN,WAS,33,35,94
2023_03_ATL_DET,DET,ATL,20,6,30
2023_03_BUF_WAS,WAS,BUF,3,37,8
2023_03_CAR_SEA,SEA,CAR,37,27,73
2023_03_CHI_KC,KC,CHI,41,10,24
2023_03_DAL_ARI,ARI,DAL,28,16,57
2023_03_DEN_MIA,MIA,DEN,70,20,29
2023_03_HOU_JAX,JAX,HOU,17,37,46
2023_03_IND_BAL,BAL,IND,19,22,86
2023_03_LA_CIN,CIN,LA,19,16,84
2023_03_LAC_MIN,MIN,LAC,24,28,86
2023_03_NE_NYJ,NYJ,NE,10,15,67
2023_03_NO_GB,GB,NO,18,17,94
2023_03_NYG_SF,SF,NYG,30,12,40
2023_03_PHI_TB,TB,PHI,11,25,44
2023_03_PIT_LV,LV,PIT,18,23,78
2023_03_TEN_CLE,CLE,TEN,27,3,11
2023_04_ARI_SF,SF,ARI,35,16,46
2023_04_ATL_JAX,JAX,ATL,23,7,30
2023_04_BAL_CLE,CLE,BAL,3,28,11
2023_04_CIN_TEN,TEN,CIN,27,3,11
2023_04_DEN_CHI,CHI,DEN,28,31,90
2023_04_DET_GB,GB,DET,20,34,59
2023_04_KC_NYJ,NYJ,KC,20,23,87
2023_04_LA_IND,IND,LA,23,29,79
2023_04_LV_LAC,LAC,LV,24,17,71
2023_04_MIA_BUF,BUF,MIA,48,20,42
2023_04_MIN_CAR,CAR,MIN,13,21,62
2023_04_NE_DAL,DAL,NE,38,3,8
2023_04_PIT_HOU,HOU,PIT,30,6,20
2023_04_SEA_NYG,NYG,SEA,3,24,13
2023_04_TB_NO,NO,TB,9,26,35
2023_04_WAS_PHI,PHI,WAS,34,31,91
2023_05_BAL_PIT,PIT,BAL,17,10,59
2023_05_CAR_DET,DET,CAR,42,24,57
2023_05_CHI_WAS,WAS,CHI,20,40,50
2023_05_CIN_ARI,ARI,CIN,20,34,59
2023_05_DAL_SF,SF,DAL,42,10,24
2023_05_GB_LV,LV,GB,17,13,76
2023_05_HOU_ATL,ATL,HOU,21,19,90
2023_05_JAX_BUF,BUF,JAX,20,25,80
2023_05_KC_MIN,MIN,KC,20,27,74
2023_05_NO_NE,NE,NO,0,34,0
2023_05_NYG_MIA,MIA,NYG,31,16,52
2023_05_NYJ_DEN,DEN,NYJ,21,31,68
2023_05_PHI_LA,LA,PHI,14,23,61
2023_05_TEN_IND,IND,TEN,23,16,70
2023_06_ARI_LA,LA,ARI,26,9,35
2023_06_BAL_TEN,TEN,BAL,16,24,67
2023_06_CAR_MIA,MIA,CAR,42,21,50
2023_06_DAL_LAC,LAC,DAL,17,20,85
2023_06_DEN_KC,KC,DEN,19,8,42
2023_06_DET_TB,TB,DET,6,20,30
2023_06_IND_JAX,JAX,IND,37,20,54
2023_06_MIN_CHI,CHI,MIN,13,19,68
2023_06_NE_LV,LV,NE,21,17,81
2023_06_NO_HOU,HOU,NO,20,13,65
2023_06_NYG_BUF,BUF,NYG,14,9,64
2023_06_PHI_NYJ,NYJ,PHI,20,14,70
2023_06_SEA_CIN,CIN,SEA,17,13,76
2023_06_SF_CLE,CLE,SF,19,17,89
2023_06_WAS_ATL,ATL,WAS,16,24,67
2023_07_ARI_SEA,SEA,ARI,20,10,50
2023_07_ATL_TB,TB,ATL,13,16,81
2023_07_BUF_NE,NE,BUF,29,25,86
2023_07_CLE_IND,IND,CLE,38,39,97
2023_07_DET_BAL,BAL,DET,38,6,16
2023_07_GB_DEN,DEN,GB,19,17,89
2023_07_JAX_NO,NO,JAX,24,31,77
2023_07_LAC_KC,KC,LAC,31,17,55
2023_07_LV_CHI,CHI,LV,30,12,40
2023_07_MIA_PHI,PHI,MIA,31,17,55
2023_07_PIT_LA,LA,PIT,17,24,71
2023_07_SF_MIN,MIN,SF,22,17,77
2023_07_WAS_NYG,NYG,WAS,14,7,50
2023_08_ATL_TEN,TEN,ATL,28,23,82
2023_08_BAL_ARI,ARI,BAL,24,31,77
2023_08_CHI_LAC,LAC,CHI,30,13,43
2023_08_CIN_SF,SF,CIN,17,31,55
2023_08_CLE_SEA,SEA,CLE,24,20,83
2023_08_HOU_CAR,CAR,HOU,15,13,87
2023_08_JAX_PIT,PIT,JAX,10,20,50
2023_08_KC_DEN,DEN,KC,24,9,38
2023_08_LA_DAL,DAL,LA,43,20,47
2023_08_LV_DET,DET,LV,26,14,54
2023_08_MIN_GB,GB,MIN,10,24,42
2023_08_NE_MIA,MIA,NE,31,17,55
2023_08_NO_IND,IND,NO,27,38,71
2023_08_NYJ_NYG,NYG,NYJ,10,13,77
2023_08_PHI_WAS,WAS,PHI,31,38,82
2023_08_TB_BUF,BUF,TB,24,18,75
2023_09_ARI_CLE,CLE,ARI,27,0,0
2023_09_BUF_CIN,CIN,BUF,24,18,75
2023_09_CHI_NO,NO,CHI,24,17,71
2023_09_DAL_PHI,PHI,DAL,28,23,82
2023_09_IND_CAR,CAR,IND,13,27,48
2023_09_LA_GB,GB,LA,20,3,15
2023_09_LAC_NYJ,NYJ,LAC,6,27,22
2023_09_MIA_KC,KC,MIA,21,14,67
2023_09_MIN_ATL,ATL,MIN,28,31,90
2023_09_NYG_LV,LV,NYG,30,6,20
2023_09_SEA_BAL,BAL,SEA,37,3,8
2023_09_TB_HOU,HOU,TB,39,37,95
2023_09_TEN_PIT,PIT,TEN,20,16,80
2023_09_WAS_NE,NE,WAS,17,20,85
2023_10_ATL_ARI,ARI,ATL,25,23,92
2023_10_CAR_CHI,CHI,CAR,16,13,81
2023_10_CLE_BAL,BAL,CLE,31,33,94
2023_10_DEN_BUF,BUF,DEN,22,24,92
2023_10_DET_LAC,LAC,DET,38,41,93
2023_10_GB_PIT,PIT,GB,23,19,83
2023_10_HOU_CIN,CIN,HOU,27,30,90
2023_10_IND_NE,NE,IND,6,10,60
2023_10_NO_MIN,MIN,NO,27,19,70
2023_10_NYG_DAL,DAL,NYG,49,17,35
2023_10_NYJ_LV,LV,NYJ,16,12,75
2023_10_SF_JAX,JAX,SF,3,34,9
2023_10_TEN_TB,TB,TEN,20,6,30
2023_10_WAS_SEA,SEA,WAS,29,26,90
2023_11_ARI_HOU,HOU,ARI,21,16,76
2023_11_CHI_DET,DET,CHI,31,26,84
2023_11_CIN_BAL,BAL,CIN,34,20,59
2023_11_DAL_CAR,CAR,DAL,10,33,30
2023_11_LAC_GB,GB,LAC,23,20,87
2023_11_LV_MIA,MIA,LV,20,13,65
2023_11_MIN_DEN,DEN,MIN,21,20,95
2023_11_NYG_WAS,WAS,NYG,19,31,61
2023_11_NYJ_BUF,BUF,NYJ,32,6,19
2023_11_PHI_KC,KC,PHI,17,21,81
2023_11_PIT_CLE,CLE,PIT,13,10,77
2023_11_SEA_LA,LA,SEA,17,16,94
2023_11_TB_SF,SF,TB,27,14,52
2023_11_TEN_JAX,JAX,TEN,34,14,41
2023_12_BAL_LAC,LAC,BAL,10,20,50
2023_12_BUF_PHI,PHI,BUF,37,34,92
2023_12_CAR_TEN,TEN,CAR,17,10,59
2023_12_CHI_MIN,MIN,CHI,10,12,83
2023_12_CLE_DEN,DEN,CLE,29,12,41
2023_12_GB_DET,DET,GB,22,29,76
2023_12_JAX_HOU,HOU,JAX,21,24,88
2023_12_KC_LV,LV,KC,17,31,55
2023_12_LA_ARI,ARI,LA,14,37,38
2023_12_MIA_NYJ,NYJ,MIA,13,34,38
2023_12_NE_NYG,NYG,NE,10,7,70
2023_12_NO_ATL,ATL,NO,24,15,63
2023_12_PIT_CIN,CIN,PIT,10,16,63
2023_12_SF_SEA,SEA,SF,13,31,42
2023_12_TB_IND,IND,TB,27,20,74
2023_12_WAS_DAL,DAL,WAS,45,10,22
2023_13_ARI_PIT,PIT,ARI,10,24,42
2023_13_ATL_NYJ,NYJ,ATL,8,13,62
2023_13_CAR_TB,TB,CAR,21,18,86
2023_13_CIN_JAX,JAX,CIN,31,34,91
2023_13_CLE_LA,LA,CLE,36,19,53
2023_13_DEN_HOU,HOU,DEN,22,17,77
2023_13_DET_NO,NO,DET,28,33,85
2023_13_IND_TEN,TEN,IND,28,31,90
2023_13_KC_GB,GB,KC,27,19,70
2023_13_LAC_NE,NE,LAC,0,6,0
2023_13_MIA_WAS,WAS,MIA,15,45,33
2023_13_SEA_DAL,DAL,SEA,41,35,85
2023_13_SF_PHI,PHI,SF,19,42,45
2023_14_BUF_KC,KC,BUF,17,20,85
2023_14_CAR_NO,NO,CAR,28,6,21
2023_14_DEN_LAC,LAC,DEN,7,24,29
2023_14_DET_CHI,CHI,DET,28,13,46
2023_14_GB_NYG,NYG,GB,24,22,92
2023_14_HOU_NYJ,NYJ,HOU,30,6,20
2023_14_IND_CIN,CIN,IND,34,14,41
2023_14_JAX_CLE,CLE,JAX,31,27,87
2023_14_LA_BAL,BAL,LA,37,31,84
2023_14_MIN_LV,LV,MIN,0,3,0
2023_14_NE_PIT,PIT,NE,18,21,86
2023_14_PHI_DAL,DAL,PHI,33,13,39
2023_14_SEA_SF,SF,SEA,28,16,57
2023_14_TB_ATL,ATL,TB,25,29,86
2023_14_TEN_MIA,MIA,TEN,27,28,96
2023_15_ATL_CAR,CAR,ATL,9,7,78
2023_15_BAL_JAX,JAX,BAL,7,23,30
2023_15_CHI_CLE,CLE,CHI,20,17,85
2023_15_DAL_BUF,BUF,DAL,31,10,32
2023_15_DEN_DET,DET,DEN,42,17,40
2023_15_HOU_TEN,TEN,HOU,16,19,84
2023_15_KC_NE,NE,KC,17,27,63
2023_15_LAC_LV,LV,LAC,63,21,33
2023_15_MIN_CIN,CIN,MIN,27,24,89
2023_15_NYG_NO,NO,NYG,24,6,25
2023_15_NYJ_MIA,MIA,NYJ,30,0,0
2023_15_PHI_SEA,SEA,PHI,20,17,85
2023_15_PIT_IND,IND,PIT,30,13,43
2023_15_SF_ARI,ARI,SF,29,45,64
2023_15_TB_GB,GB,TB,20,34,59
2023_15_WAS_LA,LA,WAS,28,20,71
2023_16_ARI_CHI,CHI,ARI,27,16,59
2023_16_BAL_SF,SF,BAL,19,33,58
2023_16_BUF_LAC,LAC,BUF,22,24,92
2023_16_CIN_PIT,PIT,CIN,34,11,32
2023_16_CLE_HOU,HOU,CLE,22,36,61
2023_16_DAL_MIA,MIA,DAL,22,20,91
2023_16_DET_MIN,MIN,DET,24,30,80
2023_16_GB_CAR,CAR,GB,30,33,91
2023_16_IND_ATL,ATL,IND,29,10,34
2023_16_JAX_TB,TB,JAX,30,12,40
2023_16_LV_KC,KC,LV,14,20,70
2023_16_NE_DEN,DEN,NE,23,26,88
2023_16_NO_LA,LA,NO,30,22,73
2023_16_NYG_PHI,PHI,NYG,33,25,76
2023_16_SEA_TEN,TEN,SEA,17,20,85
2023_16_WAS_NYJ,NYJ,WAS,30,28,93
2023_17_ARI_PHI,PHI,ARI,31,35,89
2023_17_ATL_CHI,CHI,ATL,37,17,46
2023_17_CAR_JAX,JAX,CAR,26,0,0
2023_17_CIN_KC,KC,CIN,25,17,68
2023_17_DET_DAL,DAL,DET,20,19,95
2023_17_GB_MIN,MIN,GB,10,33,30
2023_17_LA_NYG,NYG,LA,25,26,96
2023_17_LAC_DEN,DEN,LAC,16,9,56
2023_17_LV_IND,IND,LV,23,20,87
2023_17_MIA_BAL,BAL,MIA,56,19,34
2023_17_NE_BUF,BUF,NE,27,21,78
2023_17_NO_TB,TB,NO,13,23,57
2023_17_NYJ_CLE,CLE,NYJ,37,20,54
2023_17_PIT_SEA,SEA,PIT,23,30,77
2023_17_SF_WAS,WAS,SF,10,27,37
2023_17_TEN_HOU,HOU,TEN,26,3,12
2023_18_ATL_NO,NO,ATL,48,17,35
2023_18_BUF_MIA,MIA,BUF,14,21,67
2023_18_CHI_GB,GB,CHI,17,9,53
2023_18_CLE_CIN,CIN,CLE,31,14,45
2023_18_DAL_WAS,WAS,DAL,10,38,26
2023_18_DEN_LV,LV,DEN,27,14,52
2023_18_HOU_IND,IND,HOU,19,23,83
2023_18_JAX_TEN,TEN,JAX,28,20,71
2023_18_KC_LAC,LAC,KC,12,13,92
2023_18_LA_SF,SF,LA,20,21,95
2023_18_MIN_DET,DET,MIN,30,20,67
2023_18_NYJ_NE,NE,NYJ,3,17,18
2023_18_PHI_NYG,NYG,PHI,27,10,37
2023_18_PIT_BAL,BAL,PIT,10,17,59
2023_18_SEA_ARI,ARI,SEA,20,21,95
2023_18_TB_CAR,CAR,TB,0,9,0
2023_19_CLE_HOU,HOU,CLE,45,14,31
2023_19_GB_DAL,DAL,GB,32,48,67
2023_19_LA_DET,DET,LA,24,23,96
2023_19_MIA_KC,KC,MIA,26,7,27
2023_19_PHI_TB,TB,PHI,32,9,28
2023_19_PIT_BUF,BUF,PIT,31,17,55
2023_20_GB_SF,SF,GB,24,21,88
2023_20_HOU_BAL,BAL,HOU,34,10,29
2023_20_KC_BUF,BUF,KC,24,27,89
2023_20_TB_DET,DET,TB,31,23,74
2023_21_DET_SF,SF,DET,34,31,91
2023_21_KC_BAL,BAL,KC,10,17,59
2023_22_SF_KC,KC,SF,25,22,88